Invoice ID,Customer ID,Customer Name,Invoice Type,Status,Invoice Date,Due Date,Available Discount,Amount,Balance Due,Email,Copy Email,Currency,PO Number,Payment Terms,Comments,Discount,Freight,Miscellaneous Cost,Subtotal,Tax Amount,Billing Address Name,Billing Address1,Billing Address2,Billing City,Billing State,Billing Zip,Billing Country,Shipping Address Name,Shipping Address1,Shipping Address2,Shipping City,Shipping State,Shipping Zip,Shipping Country
STDINV2185,BLUEYOND0001,Blue Yonder Airlines,STDINV,Paid,03/03/2027,04/02/2027,,$109.95,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$109.95,$0.00,,P.O. Box 5415,,Wichita,KS,67201,USA,Lt. James Whitson,P.O. Box 1523,,Wichita,KS,67201,USA
STDINV2186,ASTORSUI0001,Astor Suites,STDINV,Paid,03/03/2027,04/02/2027,,$53.24,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$49.75,$3.49,Business Office,987 West Alaska Ave,,Gary,IN,46401-3455,USA,Pat Turner,436 Mitchell St. N.,,Gary,IN,46401-3455,USA
STDINV2163,ASTORSUI0001,Astor Suites,STDINV,Paid,02/17/2027,03/19/2027,,$10.65,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$9.95,$0.70,Business Office,987 West Alaska Ave,,Gary,IN,46401-3455,USA,Pat Turner,436 Mitchell St. N.,,Gary,IN,46401-3455,USA
STDINV2159,METROPOL0001,Metropolitan Fiber Systems,STDINV,Paid,02/16/2027,03/18/2027,,"$2,567.95",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$2,399.95",$168.00,Sales Dept.,5678 W. Jackson Ave,,Milwaukee,WI,53202-5713,USA,Sales Dept.,5713 W. Jackson Ave,,Milwaukee,WI,53202-5713,USA
STDINV2161,LAWRENCE0001,Lawrence Telemarketing,STDINV,Paid,02/16/2027,03/18/2027,,"$5,135.90",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$4,799.90",$336.00,Accounting Dept.,1345 21st Ave S,,Lawrence,KS,66208,USA,Rod Williams,1345 21st Ave S,,Lawrence,KS,66208,USA
STDINV2157,CENTRALC0001,Central Communications LTD,STDINV,Paid,02/10/2027,03/12/2027,,"$6,013.30",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$5,619.90",$393.40,Phil Watson,1012 Aukland St. West,Dept. A,Chicago,IL,60601-2333,USA,Mary Weist,1012 Aukland St. West,,Chicago,IL,60601-2333,USA
STDINV2156,PLAZAONE0001,Plaza One,STDINV,Paid,02/09/2027,03/11/2027,,"$3,006.65",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$2,809.95",$196.70,Mike Unjhem,2345 42 St. W,,Woodbury,MN,55119,USA,Mike Unjhem,2439 42 St. W,,Woodbury,MN,55119,USA
STDINV2155,VANCOUVE0001,Vancouver Resort Hotels,STDINV,Paid,02/09/2027,03/11/2027,,"$3,006.65",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$2,809.95",$196.70,Janice Walton,Box 1455,,Vancouver,BC,V6E 3J7,Canada,Wilson Jones,419 12 Ave. North,,Vancouver,BC,V6E 3J7,Canada
STDINV2154,CONTOSOL0001,"Contoso, Ltd.",STDINV,Paid,02/08/2027,03/10/2027,,$128.35,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$119.95,$8.40,Connie White,2401 Mineral Point Road,Dept A,Omaha,NE,68145-2401,USA,Purchasing,2401 Mineral Point Road,,Omaha,NE,68145-2401,USA
STDINV2153,PLAZAONE0001,Plaza One,STDINV,Paid,02/05/2027,03/07/2027,,$10.65,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$9.95,$0.70,Mike Unjhem,2345 42 St. W,,Woodbury,MN,55119,USA,Mike Unjhem,2439 42 St. W,,Woodbury,MN,55119,USA
STDINV2151,ASTORSUI0001,Astor Suites,STDINV,Paid,02/04/2027,03/06/2027,,$10.65,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$9.95,$0.70,Business Office,987 West Alaska Ave,,Gary,IN,46401-3455,USA,Pat Turner,436 Mitchell St. N.,,Gary,IN,46401-3455,USA
STDINV2150,BLUEYOND0001,Blue Yonder Airlines,STDINV,Paid,02/03/2027,03/05/2027,,$19.90,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$19.90,$0.00,,P.O. Box 5415,,Wichita,KS,67201,USA,Lt. James Whitson,P.O. Box 1523,,Wichita,KS,67201,USA
STDINV2149,LAWRENCE0001,Lawrence Telemarketing,STDINV,Paid,02/03/2027,03/05/2027,,$10.65,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$9.95,$0.70,Accounting Dept.,1345 21st Ave S,,Lawrence,KS,66208,USA,Rod Williams,1345 21st Ave S,,Lawrence,KS,66208,USA
STDINV2148,MAHLERST0001,Mahler State University,STDINV,Paid,02/03/2027,03/05/2027,,$19.90,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$19.90,$0.00,Sharon Delbourne,4321 McDaniels Rd,,Minneapolis,MN,55404-4000,USA,Sharon Delbourne,4000 McDaniels Rd,,Minneapolis,MN,55404-4000,USA
STDINV2147,METROPOL0001,Metropolitan Fiber Systems,STDINV,Paid,02/02/2027,03/04/2027,,$53.24,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$49.75,$3.49,Sales Dept.,5678 W. Jackson Ave,,Milwaukee,WI,53202-5713,USA,Sales Dept.,5713 W. Jackson Ave,,Milwaukee,WI,53202-5713,USA
STDINV2146,PLAZAONE0001,Plaza One,STDINV,Paid,01/30/2027,03/01/2027,,$256.70,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$239.90,$16.80,Mike Unjhem,2345 42 St. W,,Woodbury,MN,55119,USA,Mike Unjhem,2439 42 St. W,,Woodbury,MN,55119,USA
STDINV2145,AARONFIT0001,Aaron Fitz Electrical,STDINV,Paid,01/24/2027,02/23/2027,,$117.65,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$109.95,$7.70,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,Bob Fitz,11403 45 St. South,,Chicago,IL,98052-6399,USA
STDINV2144,AARONFIT0001,Aaron Fitz Electrical,STDINV,Paid,01/23/2027,02/22/2027,,$128.35,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$119.95,$8.40,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,Bob Fitz,11403 45 St. South,,Chicago,IL,98052-6399,USA
STDINV2143,VANCOUVE0001,Vancouver Resort Hotels,STDINV,Paid,01/22/2027,02/21/2027,,"$30,066.47",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$28,099.50","$1,966.97",Janice Walton,Box 1455,,Vancouver,BC,V6E 3J7,Canada,Wilson Jones,419 12 Ave. North,,Vancouver,BC,V6E 3J7,Canada
STDINV2142,PLAZAONE0001,Plaza One,STDINV,Paid,01/21/2027,02/20/2027,,$812.99,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$759.80,$53.19,Mike Unjhem,2345 42 St. W,,Woodbury,MN,55119,USA,Mike Unjhem,2439 42 St. W,,Woodbury,MN,55119,USA
STDINV2141,ASTORSUI0001,Astor Suites,STDINV,Paid,01/19/2027,02/18/2027,,$31.95,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$29.85,$2.10,Business Office,987 West Alaska Ave,,Gary,IN,46401-3455,USA,Pat Turner,436 Mitchell St. N.,,Gary,IN,46401-3455,USA
STDINV2140,BLUEYOND0001,Blue Yonder Airlines,STDINV,Paid,01/18/2027,02/17/2027,,"$1,349.95",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$1,349.95",$0.00,,P.O. Box 5415,,Wichita,KS,67201,USA,Lt. James Whitson,P.O. Box 1523,,Wichita,KS,67201,USA
STDINV2139,LAWRENCE0001,Lawrence Telemarketing,STDINV,Paid,01/17/2027,02/16/2027,,"$7,415.05",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$6,929.95",$485.10,Accounting Dept.,1345 21st Ave S,,Lawrence,KS,66208,USA,Rod Williams,1345 21st Ave S,,Lawrence,KS,66208,USA
STDINV2138,MAHLERST0001,Mahler State University,STDINV,Outstanding,01/15/2027,02/14/2027,,"$11,999.90",$9.90,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$11,999.90",$0.00,Sharon Delbourne,4321 McDaniels Rd,,Minneapolis,MN,55404-4000,USA,Sharon Delbourne,4000 McDaniels Rd,,Minneapolis,MN,55404-4000,USA
STDINV2137,METROPOL0001,Metropolitan Fiber Systems,STDINV,Paid,01/15/2027,02/14/2027,,$31.95,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$29.85,$2.10,Sales Dept.,5678 W. Jackson Ave,,Milwaukee,WI,53202-5713,USA,Sales Dept.,5713 W. Jackson Ave,,Milwaukee,WI,53202-5713,USA
STDINV2135,CENTRALC0001,Central Communications LTD,STDINV,Paid,01/13/2027,02/12/2027,,$31.95,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$29.85,$2.10,Phil Watson,1012 Aukland St. West,Dept. A,Chicago,IL,60601-2333,USA,Mary Weist,1012 Aukland St. West,,Chicago,IL,60601-2333,USA
STDINV2158,MAGNIFIC0001,Magnificent Office Images,STDINV,Paid,02/11/2027,02/11/2027,,"$6,013.30",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$5,619.90",$393.40,Elizabeth Swift,Box 3748,,Winnipeg,MB,R2S 3T4,Canada,Elizabeth Swift,1900 45 Ave.,,Winnipeg,MB,R2S 3T4,Canada
STDINV2134,PLAZAONE0001,Plaza One,STDINV,Paid,01/12/2027,02/11/2027,,"$1,016.24",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$949.75,$66.49,Mike Unjhem,2345 42 St. W,,Woodbury,MN,55119,USA,Mike Unjhem,2439 42 St. W,,Woodbury,MN,55119,USA
STDINV2133,VANCOUVE0001,Vancouver Resort Hotels,STDINV,Paid,01/11/2027,02/10/2027,,$652.65,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$609.95,$42.70,Janice Walton,Box 1455,,Vancouver,BC,V6E 3J7,Canada,Wilson Jones,419 12 Ave. North,,Vancouver,BC,V6E 3J7,Canada
STDINV2132,CONTOSOL0001,"Contoso, Ltd.",STDINV,Paid,01/10/2027,02/09/2027,,$203.25,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$189.95,$13.30,Connie White,2401 Mineral Point Road,Dept A,Omaha,NE,68145-2401,USA,Purchasing,2401 Mineral Point Road,,Omaha,NE,68145-2401,USA
STDINV2131,AARONFIT0001,Aaron Fitz Electrical,STDINV,Paid,01/08/2027,02/07/2027,,$53.24,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$49.75,$3.49,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,Bob Fitz,11403 45 St. South,,Chicago,IL,98052-6399,USA
STDINV2130,AARONFIT0001,Aaron Fitz Electrical,STDINV,Paid,01/08/2027,02/07/2027,,$53.24,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$49.75,$3.49,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,Bob Fitz,11403 45 St. South,,Chicago,IL,98052-6399,USA
STDINV2128,MIDLANDC0001,Midland Construction,STDINV,Paid,01/07/2027,02/06/2027,,$42.70,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$39.90,$2.80,David Harris,5678 Fraser Ave N.,,Mishawaka,IN,46544,USA,David Harris,5008 Fraser Ave N.,,Mishawaka,IN,46544,USA
STDINV2129,AARONFIT0001,Aaron Fitz Electrical,STDINV,Paid,01/07/2027,02/06/2027,,$406.50,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$379.90,$26.60,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,Bob Fitz,11403 45 St. South,,Chicago,IL,98052-6399,USA
STDINV2125,PLACEONE0001,Place One Suites,INVOICE WITHOUT ITEMS,Outstanding,01/06/2027,02/05/2027,,$342.30,$342.30,,,Z-US$,,Net 30,STDINV2125,$0.00,$0.00,$0.00,$319.90,$22.40,Foster Reed,Box 1409,,Vancouver,BC,V6C 3J9,Canada,Roger Bridges,4567 East River Road,,Vancouver,BC,V6C 3J9,Canada
STDINV2126,PLAZAONE0001,Plaza One,STDINV,Paid,01/06/2027,02/05/2027,,$342.30,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$319.90,$22.40,Mike Unjhem,2345 42 St. W,,Woodbury,MN,55119,USA,Mike Unjhem,2439 42 St. W,,Woodbury,MN,55119,USA
STDINV2123,AARONFIT0001,Aaron Fitz Electrical,STDINV,Paid,01/05/2027,02/04/2027,,"$1,027.15",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$959.95,$67.20,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,Bob Fitz,11403 45 St. South,,Chicago,IL,98052-6399,USA
STDINV2124,AARONFIT0001,Aaron Fitz Electrical,STDINV,Paid,01/05/2027,02/04/2027,,$427.74,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$399.75,$27.99,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,Bob Fitz,11403 45 St. South,,Chicago,IL,98052-6399,USA
STDINV2122,RIVERSID0001,Riverside University,STDINV,Paid,01/04/2027,02/03/2027,,$406.50,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$379.90,$26.60,Morgan Bishop,5678 Herman St.,,Vancouver,BC,V6E 3J7,Canada,Morgan Bishop,5190 Herman St.,,Vancouver,BC,V6E 3J7,Canada
STDINV2120,AARONFIT0001,Aaron Fitz Electrical,STDINV,Paid,01/08/2026,02/02/2027,,"$1,219.49",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$1,139.70",$79.79,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,Bob Fitz,11403 45 St. South,,Chicago,IL,98052-6399,USA
STDINV2121,ADVANCED0001,Advanced Paper Co.,STDINV,Paid,01/08/2026,02/02/2027,,$256.59,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$239.80,$16.79,Manoj Monat,456 19th Street S.,,Chicago,IL,60603-911,USA,Manoj Monat,944 19th Street S.,,Chicago,IL,60603-911,USA
STDINV2119,AMERICAN0001,American Science Museum,STDINV,Paid,01/02/2027,02/01/2027,,"$1,219.49",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$1,139.70",$79.79,Andrew MacWilliams,789 North Carlton Place,,St. Louis,MO,63115,USA,Andrew MacWilliams,701 North Carlton Place,,St. Louis,MO,63115,USA
STDINV2118,CONTOSOL0001,"Contoso, Ltd.",STDINV,Paid,01/01/2027,01/31/2027,,"$3,263.24",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$3,049.75",$213.49,Connie White,2401 Mineral Point Road,Dept A,Omaha,NE,68145-2401,USA,Purchasing,2401 Mineral Point Road,,Omaha,NE,68145-2401,USA
STDINV2136,MAGNIFIC0001,Magnificent Office Images,STDINV,Paid,01/14/2027,01/14/2027,,$770.30,$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$719.90,$50.40,Elizabeth Swift,Box 3748,,Winnipeg,MB,R2S 3T4,Canada,Elizabeth Swift,1900 45 Ave.,,Winnipeg,MB,R2S 3T4,Canada
STDINV2127,LONDONBE0001,Londonberry Nursing Home,STDINV,Paid,01/06/2027,01/06/2027,,$404.84,$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,$359.85,$44.99,Troy Irving,987 Portar Street,,Auckland,,,New Zealand,Troy Irving,27 Portar Street,,Auckland,,,New Zealand
STDINV2086,MAGNIFIC0001,Magnificent Office Images,STDINV,Paid,03/07/2026,08/14/2026,,"$2,679.90",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$2,679.90",$0.00,Elizabeth Swift,Box 3748,,Winnipeg,MB,R2S 3T4,Canada,Elizabeth Swift,1900 45 Ave.,,Winnipeg,MB,R2S 3T4,Canada
STDINV2099,MAGNIFIC0001,Magnificent Office Images,STDINV,Paid,03/17/2026,08/14/2026,,"$1,099.50",$0.00,,,Z-US$,,,,$0.00,$0.00,$0.00,"$1,099.50",$0.00,Elizabeth Swift,Box 3748,,Winnipeg,MB,R2S 3T4,Canada,Elizabeth Swift,1900 45 Ave.,,Winnipeg,MB,R2S 3T4,Canada
STDINV2117,HOLLINGC0001,Holling Communications Inc.,STDINV,Paid,03/31/2026,04/30/2026,,$109.95,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$109.95,$0.00,Ed Holling,123 Sugar Grove,,Columbia,MO,65201-3846,USA,Ed Holling,114 Sugar Grove,,Columbia,MO,65201-3846,USA
STDINV2116,BREAKTHR0001,Breakthrough Telemarketing,STDINV,Paid,03/31/2026,04/30/2026,,"$1,219.90",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$1,219.90",$0.00,Marie Perry,15 Arbutus St,,Montreal,PQ,H3R 3T2,Canada,Nancy Dutchak,3030 Arbutus St.,,Montreal,PQ,H3R 3T2,Canada
STDINV2115,AARONFIT0001,Aaron Fitz Electrical,STDINV,Paid,03/30/2026,04/29/2026,,$569.85,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$569.85,$0.00,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,Bob Fitz,11403 45 St. South,,Chicago,IL,98052-6399,USA
STDINV2114,PLAZAONE0001,Plaza One,STDINV,Paid,03/29/2026,04/28/2026,,$359.70,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$359.70,$0.00,Mike Unjhem,2345 42 St. W,,Woodbury,MN,55119,USA,Mike Unjhem,2439 42 St. W,,Woodbury,MN,55119,USA
STDINV2113,AARONFIT0001,Aaron Fitz Electrical,STDINV,Paid,03/28/2026,04/27/2026,,$39.80,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$39.80,$0.00,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,Bob Fitz,11403 45 St. South,,Chicago,IL,98052-6399,USA
STDINV2112,AARONFIT0001,Aaron Fitz Electrical,STDINV,Paid,03/27/2026,04/26/2026,,$189.95,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$189.95,$0.00,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,Bob Fitz,11403 45 St. South,,Chicago,IL,98052-6399,USA
STDINV2179,PLAZAONE0001,Plaza One,STDINV,Paid,03/27/2026,04/26/2026,,$609.75,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$569.85,$39.90,Mike Unjhem,2345 42 St. W,,Woodbury,MN,55119,USA,Mike Unjhem,2439 42 St. W,,Woodbury,MN,55119,USA
STDINV2111,VANCOUVE0001,Vancouver Resort Hotels,STDINV,Paid,03/26/2026,04/25/2026,,$419.40,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$419.40,$0.00,Janice Walton,Box 1455,,Vancouver,BC,V6E 3J7,Canada,Wilson Jones,419 12 Ave. North,,Vancouver,BC,V6E 3J7,Canada
STDINV2110,PLAZAONE0001,Plaza One,STDINV,Paid,03/25/2026,04/24/2026,,"$1,339.95",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$1,339.95",$0.00,Mike Unjhem,2345 42 St. W,,Woodbury,MN,55119,USA,Mike Unjhem,2439 42 St. W,,Woodbury,MN,55119,USA
STDINV2109,ASTORSUI0001,Astor Suites,STDINV,Paid,03/24/2026,04/23/2026,,$479.60,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$479.60,$0.00,Business Office,987 West Alaska Ave,,Gary,IN,46401-3455,USA,Pat Turner,436 Mitchell St. N.,,Gary,IN,46401-3455,USA
STDINV2108,BLUEYOND0001,Blue Yonder Airlines,STDINV,Paid,03/23/2026,04/22/2026,,$59.95,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$59.95,$0.00,,P.O. Box 5415,,Wichita,KS,67201,USA,Lt. James Whitson,P.O. Box 1523,,Wichita,KS,67201,USA
STDINV2107,LAWRENCE0001,Lawrence Telemarketing,STDINV,Paid,03/22/2026,04/21/2026,,"$4,799.90",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$4,799.90",$0.00,Accounting Dept.,1345 21st Ave S,,Lawrence,KS,66208,USA,Rod Williams,1345 21st Ave S,,Lawrence,KS,66208,USA
STDINV2106,MAHLERST0001,Mahler State University,STDINV,Paid,03/21/2026,04/20/2026,,"$28,799.40",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$28,799.40",$0.00,Sharon Delbourne,4321 McDaniels Rd,,Minneapolis,MN,55404-4000,USA,Sharon Delbourne,4000 McDaniels Rd,,Minneapolis,MN,55404-4000,USA
STDINV2105,HOLLINGC0001,Holling Communications Inc.,STDINV,Paid,03/20/2026,04/19/2026,,$799.50,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$799.50,$0.00,Ed Holling,123 Sugar Grove,,Columbia,MO,65201-3846,USA,Ed Holling,114 Sugar Grove,,Columbia,MO,65201-3846,USA
STDINV2104,BREAKTHR0001,Breakthrough Telemarketing,STDINV,Paid,03/19/2026,04/18/2026,,"$21,599.55",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$21,599.55",$0.00,Marie Perry,15 Arbutus St,,Montreal,PQ,H3R 3T2,Canada,Nancy Dutchak,3030 Arbutus St.,,Montreal,PQ,H3R 3T2,Canada
STDINV2101,ASTORSUI0001,Astor Suites,STDINV,Paid,03/18/2026,04/17/2026,,$39.90,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$39.90,$0.00,Business Office,987 West Alaska Ave,,Gary,IN,46401-3455,USA,Pat Turner,436 Mitchell St. N.,,Gary,IN,46401-3455,USA
STDINV2102,PLAZAONE0001,Plaza One,STDINV,Paid,03/18/2026,04/17/2026,,"$8,039.70",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$8,039.70",$0.00,Mike Unjhem,2345 42 St. W,,Woodbury,MN,55119,USA,Mike Unjhem,2439 42 St. W,,Woodbury,MN,55119,USA
STDINV2103,HOLLINGC0001,Holling Communications Inc.,STDINV,Paid,03/18/2026,04/17/2026,,$239.85,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$239.85,$0.00,Ed Holling,123 Sugar Grove,,Columbia,MO,65201-3846,USA,Ed Holling,114 Sugar Grove,,Columbia,MO,65201-3846,USA
STDINV2100,METROPOL0001,Metropolitan Fiber Systems,STDINV,Paid,03/17/2026,04/16/2026,,$159.80,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$159.80,$0.00,Sales Dept.,5678 W. Jackson Ave,,Milwaukee,WI,53202-5713,USA,Sales Dept.,5713 W. Jackson Ave,,Milwaukee,WI,53202-5713,USA
STDINV2160,MAHLERST0001,Mahler State University,STDINV,Paid,03/17/2026,04/16/2026,,"$2,399.95",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$2,399.95",$0.00,Sharon Delbourne,4321 McDaniels Rd,,Minneapolis,MN,55404-4000,USA,Sharon Delbourne,4000 McDaniels Rd,,Minneapolis,MN,55404-4000,USA
STDINV2098,CENTRALC0001,Central Communications LTD,STDINV,Paid,03/16/2026,04/15/2026,,$239.90,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$239.90,$0.00,Phil Watson,1012 Aukland St. West,Dept. A,Chicago,IL,60601-2333,USA,Mary Weist,1012 Aukland St. West,,Chicago,IL,60601-2333,USA
STDINV2097,PLACEONE0001,Place One Suites,STDINV,Paid,03/15/2026,04/14/2026,,$39.80,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$39.80,$0.00,Foster Reed,Box 1409,,Vancouver,BC,V6C 3J9,Canada,Roger Bridges,1455 East River Road,,Vancouver,BC,V6C 3J9,Canada
STDINV2095,AARONFIT0001,Aaron Fitz Electrical,STDINV,Paid,03/14/2026,04/13/2026,,$119.40,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$119.40,$0.00,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,Bob Fitz,11403 45 St. South,,Chicago,IL,98052-6399,USA
STDINV2096,AARONFIT0001,Aaron Fitz Electrical,STDINV,Paid,03/14/2026,04/13/2026,,$358.20,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$358.20,$0.00,Bob Fitz,One Microsoft Way,,Redmond,WA,98052-6399,USA,Bob Fitz,11403 45 St. South,,Chicago,IL,98052-6399,USA
STDINV2094,VANCOUVE0001,Vancouver Resort Hotels,STDINV,Paid,03/13/2026,04/12/2026,,$329.85,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$329.85,$0.00,Janice Walton,Box 1455,,Vancouver,BC,V6E 3J7,Canada,Wilson Jones,419 12 Ave. North,,Vancouver,BC,V6E 3J7,Canada
STDINV2093,PLAZAONE0001,Plaza One,STDINV,Paid,03/12/2026,04/11/2026,,"$55,399.80",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$55,399.80",$0.00,Mike Unjhem,2345 42 St. W,,Woodbury,MN,55119,USA,Mike Unjhem,2439 42 St. W,,Woodbury,MN,55119,USA
STDINV2090,LAWRENCE0001,Lawrence Telemarketing,STDINV,Paid,03/11/2026,04/10/2026,,$569.85,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$569.85,$0.00,Accounting Dept.,1345 21st Ave S,,Lawrence,KS,66208,USA,Rod Williams,1345 21st Ave S,,Lawrence,KS,66208,USA
STDINV2091,BLUEYOND0001,Blue Yonder Airlines,STDINV,Paid,03/11/2026,04/10/2026,,"$1,919.90",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$1,919.90",$0.00,,P.O. Box 5415,,Wichita,KS,67201,USA,Lt. James Whitson,P.O. Box 1523,,Wichita,KS,67201,USA
STDINV2092,ASTORSUI0001,Astor Suites,STDINV,Paid,03/11/2026,04/10/2026,,$119.95,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$119.95,$0.00,Business Office,987 West Alaska Ave,,Gary,IN,46401-3455,USA,Pat Turner,436 Mitchell St. N.,,Gary,IN,46401-3455,USA
STDINV2089,MAHLERST0001,Mahler State University,STDINV,Paid,03/10/2026,04/09/2026,,$759.80,$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,$759.80,$0.00,Sharon Delbourne,4321 McDaniels Rd,,Minneapolis,MN,55404-4000,USA,Sharon Delbourne,4000 McDaniels Rd,,Minneapolis,MN,55404-4000,USA
STDINV2088,ASTORSUI0001,Astor Suites,STDINV,Paid,03/09/2026,04/08/2026,,"$41,549.85",$0.00,,,Z-US$,,Net 30,,$0.00,$0.00,$0.00,"$41,549.85",$0.00,Business Office,987 West Alaska Ave,,Gary,IN,46401-3455,USA,Pat Turner,436 Mitchell St. N.,,Gary,IN,46401-3455,USA
